,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
225,Eastern Cape,EC153 - Ingquza [Flagstaff],AFRICAN NATIONAL CONGRESS,PR,34058,54.71
226,Eastern Cape,EC153 - Ingquza [Flagstaff],AFRICAN NATIONAL CONGRESS,WARD,32219,54.71
227,Eastern Cape,EC153 - Ingquza [Flagstaff],INDEPENDENT,WARD,364,54.71
228,Eastern Cape,EC153 - Ingquza [Flagstaff],UNITED DEMOCRATIC MOVEMENT,PR,7498,54.71
229,Eastern Cape,EC153 - Ingquza [Flagstaff],UNITED DEMOCRATIC MOVEMENT,WARD,7327,54.71
230,Eastern Cape,EC154 - Port St. Johns [Port St Johns],AFRICAN NATIONAL CONGRESS,PR,18893,63.89
231,Eastern Cape,EC154 - Port St. Johns [Port St Johns],AFRICAN NATIONAL CONGRESS,WARD,17843,63.89
232,Eastern Cape,EC154 - Port St. Johns [Port St Johns],INDEPENDENT,WARD,858,63.89
233,Eastern Cape,EC154 - Port St. Johns [Port St Johns],UNITED DEMOCRATIC MOVEMENT,PR,6544,63.89
234,Eastern Cape,EC154 - Port St. Johns [Port St Johns],UNITED DEMOCRATIC MOVEMENT,WARD,6708,63.89
235,Eastern Cape,EC155 - Nyandeni [Libode],AFRICAN NATIONAL CONGRESS,PR,30860,59.72
236,Eastern Cape,EC155 - Nyandeni [Libode],AFRICAN NATIONAL CONGRESS,WARD,30899,59.72
237,Eastern Cape,EC155 - Nyandeni [Libode],PAN AFRICANIST CONGRESS OF AZANIA,PR,943,59.72
238,Eastern Cape,EC155 - Nyandeni [Libode],PAN AFRICANIST CONGRESS OF AZANIA,WARD,865,59.72
239,Eastern Cape,EC155 - Nyandeni [Libode],UNITED DEMOCRATIC MOVEMENT,PR,12658,59.72
240,Eastern Cape,EC155 - Nyandeni [Libode],UNITED DEMOCRATIC MOVEMENT,WARD,12768,59.72
241,Eastern Cape,EC156 - Mhlontlo [Qumbu],AFRICAN NATIONAL CONGRESS,PR,21694,56.82
242,Eastern Cape,EC156 - Mhlontlo [Qumbu],AFRICAN NATIONAL CONGRESS,WARD,21909,56.82
243,Eastern Cape,EC156 - Mhlontlo [Qumbu],INDEPENDENT,WARD,376,56.82
244,Eastern Cape,EC156 - Mhlontlo [Qumbu],UNITED DEMOCRATIC MOVEMENT,PR,12098,56.82
245,Eastern Cape,EC156 - Mhlontlo [Qumbu],UNITED DEMOCRATIC MOVEMENT,WARD,11523,56.82
246,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1224,51.21
247,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,202,51.21
248,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN NATIONAL CONGRESS,PR,28473,51.21
249,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN NATIONAL CONGRESS,WARD,27034,51.21
250,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,967,51.21
251,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,234,51.21
252,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],INDEPENDENT,WARD,3831,51.21
253,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],PAN AFRICANIST CONGRESS OF AZANIA,PR,1555,51.21
254,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1707,51.21
255,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED DEMOCRATIC MOVEMENT,PR,32751,51.21
256,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED DEMOCRATIC MOVEMENT,WARD,30225,51.21
257,Eastern Cape,ECDMA10 [Aberdeen Plain],AFRICAN NATIONAL CONGRESS,DMA DC 60%,546,71.19
258,Eastern Cape,ECDMA10 [Aberdeen Plain],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,678,71.19
259,Eastern Cape,ECDMA13 [Mount Zebra NP],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,0,77.42
260,Eastern Cape,ECDMA14 [Oviston Nature Reserve],AFRICAN NATIONAL CONGRESS,DMA DC 60%,0,0.0
261,Eastern Cape,ECDMA14 [Oviston Nature Reserve],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,0,0.0
262,Eastern Cape,ECDMA44 [O Conners Camp],AFRICAN NATIONAL CONGRESS,DMA DC 60%,0,0.0
263,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,3485,61.17
264,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,2853,61.17
265,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],AFRICAN NATIONAL CONGRESS,PR,188737,61.17
266,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],AFRICAN NATIONAL CONGRESS,WARD,186965,61.17
267,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],AFRICAN TRANSFORMATION EFFICIENCY AND AFFIRMATIVE MOVEMENT,PR,1151,61.17
268,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],AFRICAN TRANSFORMATION EFFICIENCY AND AFFIRMATIVE MOVEMENT,WARD,1512,61.17
269,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,81980,61.17
270,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,80930,61.17
271,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],INDEPENDENT,WARD,3772,61.17
272,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],INKATHA FREEDOM PARTY,PR,738,61.17
273,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],INKATHA FREEDOM PARTY,WARD,852,61.17
274,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],PAN AFRICANIST CONGRESS OF AZANIA,PR,3304,61.17
275,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2964,61.17
276,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],UNITED DEMOCRATIC MOVEMENT,PR,6864,61.17
277,Eastern Cape,Port Elizabeth - Nelson Mandela [Port Elizabeth],UNITED DEMOCRATIC MOVEMENT,WARD,5507,61.17
278,Free State,FS161 - Letsemeng [Koffiefontein],AFRICAN NATIONAL CONGRESS,PR,6287,51.86
279,Free State,FS161 - Letsemeng [Koffiefontein],AFRICAN NATIONAL CONGRESS,WARD,6256,51.86
280,Free State,FS161 - Letsemeng [Koffiefontein],ALLIANCE 2000+,PR,352,51.86
281,Free State,FS161 - Letsemeng [Koffiefontein],ALLIANCE 2000+,WARD,459,51.86
282,Free State,FS161 - Letsemeng [Koffiefontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1588,51.86
283,Free State,FS161 - Letsemeng [Koffiefontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1494,51.86
284,Free State,FS162 - Kopanong [Trompsburg],AFRICAN NATIONAL CONGRESS,PR,8789,53.58
285,Free State,FS162 - Kopanong [Trompsburg],AFRICAN NATIONAL CONGRESS,WARD,8327,53.58
286,Free State,FS162 - Kopanong [Trompsburg],ALLIANCE 2000+,PR,327,53.58
287,Free State,FS162 - Kopanong [Trompsburg],ALLIANCE 2000+,WARD,202,53.58
288,Free State,FS162 - Kopanong [Trompsburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3414,53.58
289,Free State,FS162 - Kopanong [Trompsburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3265,53.58
290,Free State,FS162 - Kopanong [Trompsburg],INDEPENDENT,WARD,826,53.58
291,Free State,FS163 - Mohokare [Zastron],AFRICAN NATIONAL CONGRESS,PR,6007,55.09
292,Free State,FS163 - Mohokare [Zastron],AFRICAN NATIONAL CONGRESS,WARD,5901,55.09
293,Free State,FS163 - Mohokare [Zastron],ALLIANCE 2000+,PR,228,55.09
294,Free State,FS163 - Mohokare [Zastron],ALLIANCE 2000+,WARD,151,55.09
295,Free State,FS163 - Mohokare [Zastron],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1172,55.09
296,Free State,FS163 - Mohokare [Zastron],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1164,55.09
297,Free State,FS163 - Mohokare [Zastron],INDEPENDENT,WARD,210,55.09
298,Free State,FS163 - Mohokare [Zastron],PAN AFRICANIST CONGRESS OF AZANIA,PR,442,55.09
299,Free State,FS163 - Mohokare [Zastron],PAN AFRICANIST CONGRESS OF AZANIA,WARD,436,55.09
300,Free State,FS171 - Naledi [Dewetsdorp],AFRICAN NATIONAL CONGRESS,PR,4817,55.4
301,Free State,FS171 - Naledi [Dewetsdorp],AFRICAN NATIONAL CONGRESS,WARD,4840,55.4
302,Free State,FS171 - Naledi [Dewetsdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,925,55.4
303,Free State,FS171 - Naledi [Dewetsdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,943,55.4
304,Free State,FS172 - Mangaung [Bloemfontein],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1733,50.32
305,Free State,FS172 - Mangaung [Bloemfontein],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,859,50.32
306,Free State,FS172 - Mangaung [Bloemfontein],AFRICAN NATIONAL CONGRESS,PR,109437,50.32
307,Free State,FS172 - Mangaung [Bloemfontein],AFRICAN NATIONAL CONGRESS,WARD,108544,50.32
308,Free State,FS172 - Mangaung [Bloemfontein],ALLIANCE 2000+,PR,2114,50.32
309,Free State,FS172 - Mangaung [Bloemfontein],ALLIANCE 2000+,WARD,2116,50.32
310,Free State,FS172 - Mangaung [Bloemfontein],AZANIAN PEOPLE'S ORGANISATION,PR,1561,50.32
311,Free State,FS172 - Mangaung [Bloemfontein],AZANIAN PEOPLE'S ORGANISATION,WARD,1451,50.32
312,Free State,FS172 - Mangaung [Bloemfontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,32656,50.32
313,Free State,FS172 - Mangaung [Bloemfontein],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,32088,50.32
314,Free State,FS172 - Mangaung [Bloemfontein],INDEPENDENT,WARD,2389,50.32
315,Free State,FS172 - Mangaung [Bloemfontein],PAN AFRICANIST CONGRESS OF AZANIA,PR,3305,50.32
316,Free State,FS172 - Mangaung [Bloemfontein],PAN AFRICANIST CONGRESS OF AZANIA,WARD,3478,50.32
317,Free State,FS172 - Mangaung [Bloemfontein],UNITED CHRISTIAN DEMOCRATIC PARTY,PR,4289,50.32
318,Free State,FS172 - Mangaung [Bloemfontein],UNITED CHRISTIAN DEMOCRATIC PARTY,WARD,3810,50.32
319,Free State,FS172 - Mangaung [Bloemfontein],UNITED DEMOCRATIC MOVEMENT,PR,1605,50.32
320,Free State,FS172 - Mangaung [Bloemfontein],UNITED DEMOCRATIC MOVEMENT,WARD,1491,50.32
321,Free State,FS173 - Mantsopa [Ladybrand],AFRICAN NATIONAL CONGRESS,PR,8668,49.51
322,Free State,FS173 - Mantsopa [Ladybrand],AFRICAN NATIONAL CONGRESS,WARD,8458,49.51
323,Free State,FS173 - Mantsopa [Ladybrand],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2759,49.51
324,Free State,FS173 - Mantsopa [Ladybrand],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2610,49.51
325,Free State,FS173 - Mantsopa [Ladybrand],INDEPENDENT,WARD,376,49.51
326,Free State,FS181 - Masilonyana [Theunissen],AFRICAN NATIONAL CONGRESS,PR,10982,48.88
327,Free State,FS181 - Masilonyana [Theunissen],AFRICAN NATIONAL CONGRESS,WARD,10947,48.88
328,Free State,FS181 - Masilonyana [Theunissen],ALLIANCE 2000+,PR,489,48.88
329,Free State,FS181 - Masilonyana [Theunissen],ALLIANCE 2000+,WARD,536,48.88
330,Free State,FS181 - Masilonyana [Theunissen],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2254,48.88
331,Free State,FS181 - Masilonyana [Theunissen],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2168,48.88
332,Free State,FS181 - Masilonyana [Theunissen],PAN AFRICANIST CONGRESS OF AZANIA,PR,551,48.88
333,Free State,FS181 - Masilonyana [Theunissen],PAN AFRICANIST CONGRESS OF AZANIA,WARD,611,48.88
334,Free State,FS182 - Tokologo [Dealesville],AFRICAN NATIONAL CONGRESS,PR,4328,43.08
335,Free State,FS182 - Tokologo [Dealesville],AFRICAN NATIONAL CONGRESS,WARD,4304,43.08
336,Free State,FS182 - Tokologo [Dealesville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1337,43.08
337,Free State,FS182 - Tokologo [Dealesville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1365,43.08
338,Free State,FS183 - Tswelopele [Hoopstad],AFRICAN NATIONAL CONGRESS,PR,7759,42.48
339,Free State,FS183 - Tswelopele [Hoopstad],AFRICAN NATIONAL CONGRESS,WARD,7703,42.48
340,Free State,FS183 - Tswelopele [Hoopstad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1607,42.48
341,Free State,FS183 - Tswelopele [Hoopstad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1639,42.48
342,Free State,FS184 - Matjhabeng [Welkom],AFRICAN NATIONAL CONGRESS,PR,67970,43.53
343,Free State,FS184 - Matjhabeng [Welkom],AFRICAN NATIONAL CONGRESS,WARD,67207,43.53
344,Free State,FS184 - Matjhabeng [Welkom],ALLIANCE 2000+,PR,459,43.53
345,Free State,FS184 - Matjhabeng [Welkom],ALLIANCE 2000+,WARD,149,43.53
346,Free State,FS184 - Matjhabeng [Welkom],AZANIAN PEOPLE'S ORGANISATION,PR,711,43.53
347,Free State,FS184 - Matjhabeng [Welkom],AZANIAN PEOPLE'S ORGANISATION,WARD,374,43.53
348,Free State,FS184 - Matjhabeng [Welkom],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,15921,43.53
349,Free State,FS184 - Matjhabeng [Welkom],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,17478,43.53
350,Free State,FS184 - Matjhabeng [Welkom],INDEPENDENT,WARD,866,43.53
351,Free State,FS184 - Matjhabeng [Welkom],INKATHA FREEDOM PARTY,PR,487,43.53
352,Free State,FS184 - Matjhabeng [Welkom],INKATHA FREEDOM PARTY,WARD,271,43.53
353,Free State,FS184 - Matjhabeng [Welkom],PAN AFRICANIST CONGRESS OF AZANIA,PR,1222,43.53
354,Free State,FS184 - Matjhabeng [Welkom],PAN AFRICANIST CONGRESS OF AZANIA,WARD,724,43.53
355,Free State,FS184 - Matjhabeng [Welkom],UNITED DEMOCRATIC MOVEMENT,PR,991,43.53
356,Free State,FS184 - Matjhabeng [Welkom],UNITED DEMOCRATIC MOVEMENT,WARD,393,43.53
357,Free State,FS185 - Nala [Bothaville],AFRICAN NATIONAL CONGRESS,PR,11490,46.6
358,Free State,FS185 - Nala [Bothaville],AFRICAN NATIONAL CONGRESS,WARD,11017,46.6
359,Free State,FS185 - Nala [Bothaville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1853,46.6
360,Free State,FS185 - Nala [Bothaville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1735,46.6
361,Free State,FS185 - Nala [Bothaville],INDEPENDENT,WARD,814,46.6
362,Free State,FS185 - Nala [Bothaville],PAN AFRICANIST CONGRESS OF AZANIA,PR,2904,46.6
363,Free State,FS185 - Nala [Bothaville],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2868,46.6
364,Free State,FS185 - Nala [Bothaville],UNITED DEMOCRATIC MOVEMENT,PR,866,46.6
365,Free State,FS185 - Nala [Bothaville],UNITED DEMOCRATIC MOVEMENT,WARD,907,46.6
366,Free State,FS191 - Setsoto [Senekal],AFRICAN NATIONAL CONGRESS,PR,18537,50.15
367,Free State,FS191 - Setsoto [Senekal],AFRICAN NATIONAL CONGRESS,WARD,18577,50.15
368,Free State,FS191 - Setsoto [Senekal],ALLIANCE 2000+,PR,1010,50.15
369,Free State,FS191 - Setsoto [Senekal],ALLIANCE 2000+,WARD,1326,50.15
370,Free State,FS191 - Setsoto [Senekal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3775,50.15
371,Free State,FS191 - Setsoto [Senekal],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,3547,50.15
372,Free State,FS191 - Setsoto [Senekal],INDEPENDENT,WARD,469,50.15
373,Free State,FS191 - Setsoto [Senekal],PAN AFRICANIST CONGRESS OF AZANIA,PR,1006,50.15
374,Free State,FS191 - Setsoto [Senekal],PAN AFRICANIST CONGRESS OF AZANIA,WARD,561,50.15
375,Free State,FS192 - Dihlabeng [Bethlehem],AFRICAN NATIONAL CONGRESS,PR,17053,49.57
376,Free State,FS192 - Dihlabeng [Bethlehem],AFRICAN NATIONAL CONGRESS,WARD,16773,49.57
377,Free State,FS192 - Dihlabeng [Bethlehem],ALLIANCE 2000+,PR,763,49.57
378,Free State,FS192 - Dihlabeng [Bethlehem],ALLIANCE 2000+,WARD,1063,49.57
379,Free State,FS192 - Dihlabeng [Bethlehem],BOHLOKONG CIVIC ASSOCIATION,PR,1027,49.57
380,Free State,FS192 - Dihlabeng [Bethlehem],BOHLOKONG CIVIC ASSOCIATION,WARD,967,49.57
381,Free State,FS192 - Dihlabeng [Bethlehem],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,4902,49.57
382,Free State,FS192 - Dihlabeng [Bethlehem],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,4577,49.57
383,Free State,FS192 - Dihlabeng [Bethlehem],INDEPENDENT,WARD,431,49.57
384,Free State,FS192 - Dihlabeng [Bethlehem],PAN AFRICANIST CONGRESS OF AZANIA,PR,3577,49.57
385,Free State,FS192 - Dihlabeng [Bethlehem],PAN AFRICANIST CONGRESS OF AZANIA,WARD,3455,49.57
386,Free State,FS193 - Nketoana [Reitz],AFRICAN NATIONAL CONGRESS,PR,8594,48.47
387,Free State,FS193 - Nketoana [Reitz],AFRICAN NATIONAL CONGRESS,WARD,8684,48.47
388,Free State,FS193 - Nketoana [Reitz],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2170,48.47
389,Free State,FS193 - Nketoana [Reitz],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1968,48.47
390,Free State,FS193 - Nketoana [Reitz],INDEPENDENT,WARD,101,48.47
391,Free State,FS193 - Nketoana [Reitz],PAN AFRICANIST CONGRESS OF AZANIA,PR,1946,48.47
392,Free State,FS193 - Nketoana [Reitz],PAN AFRICANIST CONGRESS OF AZANIA,WARD,1911,48.47
393,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,589,46.17
394,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,407,46.17
395,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],AFRICAN NATIONAL CONGRESS,PR,49984,46.17
396,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],AFRICAN NATIONAL CONGRESS,WARD,49473,46.17
397,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,3381,46.17
398,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2987,46.17
399,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],DIKWANKWETLA PARTY OF SOUTH AFRICA,PR,10206,46.17
400,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],DIKWANKWETLA PARTY OF SOUTH AFRICA,WARD,9031,46.17
401,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],INDEPENDENT,WARD,2136,46.17
402,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],INKATHA FREEDOM PARTY,PR,1134,46.17
403,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],INKATHA FREEDOM PARTY,WARD,1259,46.17
404,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],PAN AFRICANIST CONGRESS OF AZANIA,PR,937,46.17
405,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],PAN AFRICANIST CONGRESS OF AZANIA,WARD,722,46.17
406,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],UNITED DEMOCRATIC MOVEMENT,PR,630,46.17
407,Free State,FS194 - Maluti a Phofung [Qwa-Qwa],UNITED DEMOCRATIC MOVEMENT,WARD,939,46.17
408,Free State,FS195 - Phumelela [Vrede],AFRICAN NATIONAL CONGRESS,PR,10366,59.68
409,Free State,FS195 - Phumelela [Vrede],AFRICAN NATIONAL CONGRESS,WARD,10336,59.68
410,Free State,FS195 - Phumelela [Vrede],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2543,59.68
411,Free State,FS195 - Phumelela [Vrede],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2389,59.68
412,Free State,FS195 - Phumelela [Vrede],INDEPENDENT,WARD,173,59.68
413,Free State,FS201 - Moqhaka [Kroonstad],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,313,52.94
414,Free State,FS201 - Moqhaka [Kroonstad],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,8,52.94
415,Free State,FS201 - Moqhaka [Kroonstad],AFRICAN NATIONAL CONGRESS,PR,30373,52.94
416,Free State,FS201 - Moqhaka [Kroonstad],AFRICAN NATIONAL CONGRESS,WARD,29800,52.94
417,Free State,FS201 - Moqhaka [Kroonstad],AZANIAN PEOPLE'S ORGANISATION,PR,491,52.94
418,Free State,FS201 - Moqhaka [Kroonstad],AZANIAN PEOPLE'S ORGANISATION,WARD,413,52.94
419,Free State,FS201 - Moqhaka [Kroonstad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7111,52.94
420,Free State,FS201 - Moqhaka [Kroonstad],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,6747,52.94
421,Free State,FS201 - Moqhaka [Kroonstad],INDEPENDENT,WARD,1451,52.94
422,Free State,FS201 - Moqhaka [Kroonstad],PAN AFRICANIST CONGRESS OF AZANIA,PR,822,52.94
423,Free State,FS201 - Moqhaka [Kroonstad],PAN AFRICANIST CONGRESS OF AZANIA,WARD,797,52.94
424,Free State,FS201 - Moqhaka [Kroonstad],UNITED DEMOCRATIC MOVEMENT,PR,394,52.94
425,Free State,FS201 - Moqhaka [Kroonstad],UNITED DEMOCRATIC MOVEMENT,WARD,472,52.94
426,Free State,FS203 - Ngwathe [Parys],AFRICAN NATIONAL CONGRESS,PR,20474,50.63
427,Free State,FS203 - Ngwathe [Parys],AFRICAN NATIONAL CONGRESS,WARD,20632,50.63
428,Free State,FS203 - Ngwathe [Parys],ALLIANCE 2000+,PR,860,50.63
429,Free State,FS203 - Ngwathe [Parys],ALLIANCE 2000+,WARD,866,50.63
430,Free State,FS203 - Ngwathe [Parys],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,6461,50.63
431,Free State,FS203 - Ngwathe [Parys],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,6480,50.63
432,Free State,FS203 - Ngwathe [Parys],INDEPENDENT,WARD,35,50.63
433,Free State,FS203 - Ngwathe [Parys],INKATHA FREEDOM PARTY,PR,153,50.63
434,Free State,FS203 - Ngwathe [Parys],PAN AFRICANIST CONGRESS OF AZANIA,PR,594,50.63
435,Free State,FS203 - Ngwathe [Parys],PAN AFRICANIST CONGRESS OF AZANIA,WARD,593,50.63
436,Free State,FS203 - Ngwathe [Parys],UNITED DEMOCRATIC MOVEMENT,PR,209,50.63
437,Free State,FS203 - Ngwathe [Parys],UNITED DEMOCRATIC MOVEMENT,WARD,142,50.63
438,Free State,FS204 - Metsimaholo [Sasolburg],AFRICAN NATIONAL CONGRESS,PR,14823,51.63
439,Free State,FS204 - Metsimaholo [Sasolburg],AFRICAN NATIONAL CONGRESS,WARD,14838,51.63
440,Free State,FS204 - Metsimaholo [Sasolburg],ALLIANCE 2000+,PR,219,51.63
441,Free State,FS204 - Metsimaholo [Sasolburg],ALLIANCE 2000+,WARD,274,51.63
442,Free State,FS204 - Metsimaholo [Sasolburg],AZANIAN PEOPLE'S ORGANISATION,PR,281,51.63
443,Free State,FS204 - Metsimaholo [Sasolburg],AZANIAN PEOPLE'S ORGANISATION,WARD,204,51.63
444,Free State,FS204 - Metsimaholo [Sasolburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7276,51.63
445,Free State,FS204 - Metsimaholo [Sasolburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7127,51.63
446,Free State,FS204 - Metsimaholo [Sasolburg],INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,PR,3121,51.63
447,Free State,FS204 - Metsimaholo [Sasolburg],INDEPENDENT CIVIC ORGANISATION OF SOUTH AFRICA,WARD,3272,51.63
448,Free State,FS204 - Metsimaholo [Sasolburg],PAN AFRICANIST CONGRESS OF AZANIA,PR,290,51.63
449,Free State,FS204 - Metsimaholo [Sasolburg],PAN AFRICANIST CONGRESS OF AZANIA,WARD,345,51.63
450,Free State,FS204 - Metsimaholo [Sasolburg],UNITED DEMOCRATIC MOVEMENT,PR,1103,51.63
451,Free State,FS204 - Metsimaholo [Sasolburg],UNITED DEMOCRATIC MOVEMENT,WARD,1129,51.63
452,Free State,FS205 - Mafube [Frankfort],AFRICAN NATIONAL CONGRESS,PR,10597,54.03
453,Free State,FS205 - Mafube [Frankfort],AFRICAN NATIONAL CONGRESS,WARD,9059,54.03
454,Free State,FS205 - Mafube [Frankfort],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2381,54.03
455,Free State,FS205 - Mafube [Frankfort],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2211,54.03
456,Free State,FS205 - Mafube [Frankfort],INDEPENDENT,WARD,389,54.03
457,Free State,FSDMA19 [Golden Gate Highlands NP],AFRICAN NATIONAL CONGRESS,DMA DC 60%,56,86.99
458,Free State,FSDMA19 [Golden Gate Highlands NP],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,DMA DC 60%,64,86.99
459,Gauteng,CBLC2 - Kungwini [Bronkhorstspruit],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,464,45.48
