,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
942,KwaZulu-Natal,KZ213 - Umzumbe [Umzumbe],INKATHA FREEDOM PARTY,WARD,14733,53.47
943,KwaZulu-Natal,KZ214 - UMuziwabantu [Harding],AFRICAN NATIONAL CONGRESS,PR,12479,57.95
944,KwaZulu-Natal,KZ214 - UMuziwabantu [Harding],AFRICAN NATIONAL CONGRESS,WARD,12260,57.95
945,KwaZulu-Natal,KZ214 - UMuziwabantu [Harding],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,396,57.95
946,KwaZulu-Natal,KZ214 - UMuziwabantu [Harding],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,398,57.95
947,KwaZulu-Natal,KZ214 - UMuziwabantu [Harding],INKATHA FREEDOM PARTY,PR,5903,57.95
948,KwaZulu-Natal,KZ214 - UMuziwabantu [Harding],INKATHA FREEDOM PARTY,WARD,6206,57.95
949,KwaZulu-Natal,KZ214 - UMuziwabantu [Harding],NATIONAL DEMOCRATIC CONVENTION,PR,209,57.95
950,KwaZulu-Natal,KZ214 - UMuziwabantu [Harding],NATIONAL DEMOCRATIC CONVENTION,WARD,127,57.95
951,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],AFRICAN NATIONAL CONGRESS,PR,5359,56.06
952,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],AFRICAN NATIONAL CONGRESS,WARD,5115,56.06
953,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,245,56.06
954,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,243,56.06
955,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],INDEPENDENT,WARD,160,56.06
956,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],INKATHA FREEDOM PARTY,PR,5527,56.06
957,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],INKATHA FREEDOM PARTY,WARD,5638,56.06
958,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],NATIONAL DEMOCRATIC CONVENTION,PR,349,56.06
959,KwaZulu-Natal,KZ215 - Ezinqoleni [Izinqolweni],NATIONAL DEMOCRATIC CONVENTION,WARD,326,56.06
960,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,821,54.9
961,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,851,54.9
962,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],AFRICAN NATIONAL CONGRESS,PR,36565,54.9
963,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],AFRICAN NATIONAL CONGRESS,WARD,36049,54.9
964,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,6789,54.9
965,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,6742,54.9
966,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],INDEPENDENT,WARD,903,54.9
967,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],INDEPENDENT HERITAGE SOUTH PARTY,PR,165,54.9
968,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],INDEPENDENT HERITAGE SOUTH PARTY,WARD,13,54.9
969,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],INKATHA FREEDOM PARTY,PR,8663,54.9
970,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],INKATHA FREEDOM PARTY,WARD,8688,54.9
971,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],MINORITY FRONT,PR,587,54.9
972,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],MINORITY FRONT,WARD,497,54.9
973,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],NATIONAL DEMOCRATIC CONVENTION,WARD,46,54.9
974,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],VRYHEIDSFRONT PLUS,PR,667,54.9
975,KwaZulu-Natal,KZ216 - Hibiscus Coast [Port Shepstone],VRYHEIDSFRONT PLUS,WARD,442,54.9
976,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,575,53.09
977,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,483,53.09
978,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],AFRICAN NATIONAL CONGRESS,PR,13156,53.09
979,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],AFRICAN NATIONAL CONGRESS,WARD,12657,53.09
980,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1377,53.09
981,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1332,53.09
982,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],INDEPENDENT,WARD,1086,53.09
983,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],INKATHA FREEDOM PARTY,PR,4632,53.09
984,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],INKATHA FREEDOM PARTY,WARD,4517,53.09
985,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],NATIONAL DEMOCRATIC CONVENTION,PR,440,53.09
986,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],NATIONAL DEMOCRATIC CONVENTION,WARD,336,53.09
987,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],PAN AFRICANIST CONGRESS OF AZANIA,PR,243,53.09
988,KwaZulu-Natal,KZ221 - uMshwathi [Wartburg],PAN AFRICANIST CONGRESS OF AZANIA,WARD,136,53.09
989,KwaZulu-Natal,KZ222 - uMngeni [Howick],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,268,59.2
990,KwaZulu-Natal,KZ222 - uMngeni [Howick],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,300,59.2
991,KwaZulu-Natal,KZ222 - uMngeni [Howick],AFRICAN NATIONAL CONGRESS,PR,11782,59.2
992,KwaZulu-Natal,KZ222 - uMngeni [Howick],AFRICAN NATIONAL CONGRESS,WARD,11898,59.2
993,KwaZulu-Natal,KZ222 - uMngeni [Howick],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,7246,59.2
994,KwaZulu-Natal,KZ222 - uMngeni [Howick],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,7109,59.2
995,KwaZulu-Natal,KZ222 - uMngeni [Howick],INDEPENDENT,WARD,153,59.2
996,KwaZulu-Natal,KZ222 - uMngeni [Howick],INKATHA FREEDOM PARTY,PR,934,59.2
997,KwaZulu-Natal,KZ222 - uMngeni [Howick],INKATHA FREEDOM PARTY,WARD,810,59.2
998,KwaZulu-Natal,KZ222 - uMngeni [Howick],MINORITY FRONT,PR,205,59.2
999,KwaZulu-Natal,KZ222 - uMngeni [Howick],MINORITY FRONT,WARD,252,59.2
1000,KwaZulu-Natal,KZ222 - uMngeni [Howick],NATIONAL DEMOCRATIC CONVENTION,PR,109,59.2
1001,KwaZulu-Natal,KZ222 - uMngeni [Howick],NATIONAL DEMOCRATIC CONVENTION,WARD,115,59.2
1002,KwaZulu-Natal,KZ223 - Mooi Mpofana [Mooirivier],AFRICAN NATIONAL CONGRESS,PR,3970,49.32
1003,KwaZulu-Natal,KZ223 - Mooi Mpofana [Mooirivier],AFRICAN NATIONAL CONGRESS,WARD,3949,49.32
1004,KwaZulu-Natal,KZ223 - Mooi Mpofana [Mooirivier],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,902,49.32
1005,KwaZulu-Natal,KZ223 - Mooi Mpofana [Mooirivier],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,845,49.32
1006,KwaZulu-Natal,KZ223 - Mooi Mpofana [Mooirivier],INKATHA FREEDOM PARTY,PR,1745,49.32
1007,KwaZulu-Natal,KZ223 - Mooi Mpofana [Mooirivier],INKATHA FREEDOM PARTY,WARD,1828,49.32
1008,KwaZulu-Natal,KZ224 - Impendle [Impendle],AFRICAN NATIONAL CONGRESS,PR,3816,45.66
1009,KwaZulu-Natal,KZ224 - Impendle [Impendle],AFRICAN NATIONAL CONGRESS,WARD,3844,45.66
1010,KwaZulu-Natal,KZ224 - Impendle [Impendle],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,410,45.66
1011,KwaZulu-Natal,KZ224 - Impendle [Impendle],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,378,45.66
1012,KwaZulu-Natal,KZ224 - Impendle [Impendle],INKATHA FREEDOM PARTY,PR,1297,45.66
1013,KwaZulu-Natal,KZ224 - Impendle [Impendle],INKATHA FREEDOM PARTY,WARD,1297,45.66
1014,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1770,50.3
1015,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1497,50.3
1016,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],AFRICAN NATIONAL CONGRESS,PR,72548,50.3
1017,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],AFRICAN NATIONAL CONGRESS,WARD,68863,50.3
1018,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,16948,50.3
1019,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,17048,50.3
1020,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],INDEPENDENT,WARD,4784,50.3
1021,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],INKATHA FREEDOM PARTY,PR,16003,50.3
1022,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],INKATHA FREEDOM PARTY,WARD,15236,50.3
1023,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],MINORITY FRONT,PR,1273,50.3
1024,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],MINORITY FRONT,WARD,1189,50.3
1025,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],NATIONAL DEMOCRATIC CONVENTION,PR,851,50.3
1026,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],NATIONAL DEMOCRATIC CONVENTION,WARD,747,50.3
1027,KwaZulu-Natal,KZ225 - Msunduzi [Pietermaritzburg],PAN AFRICANIST CONGRESS OF AZANIA,WARD,89,50.3
1028,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,155,50.63
1029,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,155,50.63
1030,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],AFRICAN NATIONAL CONGRESS,PR,6478,50.63
1031,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],AFRICAN NATIONAL CONGRESS,WARD,6519,50.63
1032,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,627,50.63
1033,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,585,50.63
1034,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],INKATHA FREEDOM PARTY,PR,4795,50.63
1035,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],INKATHA FREEDOM PARTY,WARD,4834,50.63
1036,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],NATIONAL DEMOCRATIC CONVENTION,PR,126,50.63
1037,KwaZulu-Natal,KZ226 - Mkhambathini [Camperdown],NATIONAL DEMOCRATIC CONVENTION,WARD,129,50.63
1038,KwaZulu-Natal,KZ227 - Richmond [Richmond],AFRICAN NATIONAL CONGRESS,PR,9310,53.32
1039,KwaZulu-Natal,KZ227 - Richmond [Richmond],AFRICAN NATIONAL CONGRESS,WARD,9155,53.32
1040,KwaZulu-Natal,KZ227 - Richmond [Richmond],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,743,53.32
1041,KwaZulu-Natal,KZ227 - Richmond [Richmond],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,718,53.32
1042,KwaZulu-Natal,KZ227 - Richmond [Richmond],INDEPENDENT,WARD,214,53.32
1043,KwaZulu-Natal,KZ227 - Richmond [Richmond],INKATHA FREEDOM PARTY,PR,1179,53.32
1044,KwaZulu-Natal,KZ227 - Richmond [Richmond],INKATHA FREEDOM PARTY,WARD,1198,53.32
1045,KwaZulu-Natal,KZ227 - Richmond [Richmond],NATIONAL DEMOCRATIC CONVENTION,PR,124,53.32
1046,KwaZulu-Natal,KZ227 - Richmond [Richmond],NATIONAL DEMOCRATIC CONVENTION,WARD,54,53.32
1047,KwaZulu-Natal,KZ227 - Richmond [Richmond],UNITED DEMOCRATIC MOVEMENT,PR,1259,53.32
1048,KwaZulu-Natal,KZ227 - Richmond [Richmond],UNITED DEMOCRATIC MOVEMENT,WARD,1198,53.32
1049,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,733,54.35
1050,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,740,54.35
1051,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],AFRICAN NATIONAL CONGRESS,PR,26318,54.35
1052,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],AFRICAN NATIONAL CONGRESS,WARD,26039,54.35
1053,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],AZANIAN PEOPLE'S ORGANISATION,PR,258,54.35
1054,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],AZANIAN PEOPLE'S ORGANISATION,WARD,176,54.35
1055,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2643,54.35
1056,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2609,54.35
1057,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],INDEPENDENT,WARD,246,54.35
1058,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],INKATHA FREEDOM PARTY,PR,15039,54.35
1059,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],INKATHA FREEDOM PARTY,WARD,15213,54.35
1060,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],MINORITY FRONT,PR,459,54.35
1061,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],MINORITY FRONT,WARD,473,54.35
1062,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],NATIONAL DEMOCRATIC CONVENTION,PR,771,54.35
1063,KwaZulu-Natal,KZ232 - Emnambithi/Ladysmith [Ladysmith],NATIONAL DEMOCRATIC CONVENTION,WARD,612,54.35
1064,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,205,57.94
1065,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,147,57.94
1066,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],AFRICAN NATIONAL CONGRESS,PR,3704,57.94
1067,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],AFRICAN NATIONAL CONGRESS,WARD,3623,57.94
1068,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,508,57.94
1069,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,507,57.94
1070,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],INDEPENDENT,WARD,54,57.94
1071,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],INKATHA FREEDOM PARTY,PR,16095,57.94
1072,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],INKATHA FREEDOM PARTY,WARD,16280,57.94
1073,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],NATIONAL DEMOCRATIC CONVENTION,PR,523,57.94
1074,KwaZulu-Natal,KZ233 - Indaka [Waaihoek],NATIONAL DEMOCRATIC CONVENTION,WARD,483,57.94
1075,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,312,65.48
1076,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,314,65.48
1077,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],AFRICAN NATIONAL CONGRESS,PR,6121,65.48
1078,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],AFRICAN NATIONAL CONGRESS,WARD,6143,65.48
1079,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,788,65.48
1080,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,726,65.48
1081,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],INKATHA FREEDOM PARTY,PR,9722,65.48
1082,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],INKATHA FREEDOM PARTY,WARD,9785,65.48
1083,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],NATIONAL DEMOCRATIC CONVENTION,PR,316,65.48
1084,KwaZulu-Natal,KZ234 - Umtshezi [Estcourt],NATIONAL DEMOCRATIC CONVENTION,WARD,305,65.48
1085,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,480,57.85
1086,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,494,57.85
1087,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],AFRICAN NATIONAL CONGRESS,PR,8917,57.85
1088,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],AFRICAN NATIONAL CONGRESS,WARD,8820,57.85
1089,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,987,57.85
1090,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,997,57.85
1091,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],INKATHA FREEDOM PARTY,PR,15732,57.85
1092,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],INKATHA FREEDOM PARTY,WARD,15867,57.85
1093,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],NATIONAL DEMOCRATIC CONVENTION,WARD,112,57.85
1094,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],VRYHEIDSFRONT PLUS,PR,374,57.85
1095,KwaZulu-Natal,KZ235 - Okhahlamba [Bergville],VRYHEIDSFRONT PLUS,WARD,264,57.85
1096,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,450,56.76
1097,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,308,56.76
1098,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],AFRICAN NATIONAL CONGRESS,PR,8230,56.76
1099,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],AFRICAN NATIONAL CONGRESS,WARD,7981,56.76
1100,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,440,56.76
1101,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,370,56.76
1102,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],INDEPENDENT,WARD,919,56.76
1103,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],INKATHA FREEDOM PARTY,PR,12164,56.76
1104,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],INKATHA FREEDOM PARTY,WARD,11874,56.76
1105,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],NATIONAL DEMOCRATIC CONVENTION,PR,1296,56.76
1106,KwaZulu-Natal,KZ236 - Imbabazane [Loskop],NATIONAL DEMOCRATIC CONVENTION,WARD,1186,56.76
1107,KwaZulu-Natal,KZ241 - Endumeni [Dundee],AFRICAN NATIONAL CONGRESS,PR,5053,53.59
1108,KwaZulu-Natal,KZ241 - Endumeni [Dundee],AFRICAN NATIONAL CONGRESS,WARD,5024,53.59
1109,KwaZulu-Natal,KZ241 - Endumeni [Dundee],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1809,53.59
1110,KwaZulu-Natal,KZ241 - Endumeni [Dundee],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1522,53.59
1111,KwaZulu-Natal,KZ241 - Endumeni [Dundee],INDEPENDENT,WARD,346,53.59
1112,KwaZulu-Natal,KZ241 - Endumeni [Dundee],INKATHA FREEDOM PARTY,PR,3307,53.59
1113,KwaZulu-Natal,KZ241 - Endumeni [Dundee],INKATHA FREEDOM PARTY,WARD,3333,53.59
1114,KwaZulu-Natal,KZ241 - Endumeni [Dundee],NATIONAL DEMOCRATIC CONVENTION,PR,405,53.59
1115,KwaZulu-Natal,KZ241 - Endumeni [Dundee],NATIONAL DEMOCRATIC CONVENTION,WARD,397,53.59
1116,KwaZulu-Natal,KZ241 - Endumeni [Dundee],ROYAL LOYAL PROGRESS,PR,80,53.59
1117,KwaZulu-Natal,KZ241 - Endumeni [Dundee],ROYAL LOYAL PROGRESS,WARD,13,53.59
1118,KwaZulu-Natal,KZ242 - Nqutu [Nqutu],AFRICAN NATIONAL CONGRESS,PR,6026,60.37
1119,KwaZulu-Natal,KZ242 - Nqutu [Nqutu],AFRICAN NATIONAL CONGRESS,WARD,5908,60.37
1120,KwaZulu-Natal,KZ242 - Nqutu [Nqutu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1118,60.37
1121,KwaZulu-Natal,KZ242 - Nqutu [Nqutu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1043,60.37
1122,KwaZulu-Natal,KZ242 - Nqutu [Nqutu],INKATHA FREEDOM PARTY,PR,23429,60.37
1123,KwaZulu-Natal,KZ242 - Nqutu [Nqutu],INKATHA FREEDOM PARTY,WARD,23660,60.37
1124,KwaZulu-Natal,KZ242 - Nqutu [Nqutu],NATIONAL DEMOCRATIC CONVENTION,PR,1169,60.37
1125,KwaZulu-Natal,KZ242 - Nqutu [Nqutu],NATIONAL DEMOCRATIC CONVENTION,WARD,1136,60.37
1126,KwaZulu-Natal,KZ244 - Msinga [Pomeroy],AFRICAN NATIONAL CONGRESS,PR,4747,59.53
1127,KwaZulu-Natal,KZ244 - Msinga [Pomeroy],AFRICAN NATIONAL CONGRESS,WARD,4747,59.53
1128,KwaZulu-Natal,KZ244 - Msinga [Pomeroy],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,739,59.53
1129,KwaZulu-Natal,KZ244 - Msinga [Pomeroy],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,739,59.53
1130,KwaZulu-Natal,KZ244 - Msinga [Pomeroy],INKATHA FREEDOM PARTY,PR,30632,59.53
1131,KwaZulu-Natal,KZ244 - Msinga [Pomeroy],INKATHA FREEDOM PARTY,WARD,30632,59.53
1132,KwaZulu-Natal,KZ244 - Msinga [Pomeroy],NATIONAL DEMOCRATIC CONVENTION,PR,956,59.53
1133,KwaZulu-Natal,KZ244 - Msinga [Pomeroy],NATIONAL DEMOCRATIC CONVENTION,WARD,956,59.53
1134,KwaZulu-Natal,KZ245 - Umvoti [Greytown],AFRICAN NATIONAL CONGRESS,PR,7489,54.67
1135,KwaZulu-Natal,KZ245 - Umvoti [Greytown],AFRICAN NATIONAL CONGRESS,WARD,7241,54.67
1136,KwaZulu-Natal,KZ245 - Umvoti [Greytown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1129,54.67
1137,KwaZulu-Natal,KZ245 - Umvoti [Greytown],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1116,54.67
1138,KwaZulu-Natal,KZ245 - Umvoti [Greytown],INDEPENDENT,WARD,123,54.67
1139,KwaZulu-Natal,KZ245 - Umvoti [Greytown],INKATHA FREEDOM PARTY,PR,10643,54.67
1140,KwaZulu-Natal,KZ245 - Umvoti [Greytown],INKATHA FREEDOM PARTY,WARD,10764,54.67
1141,KwaZulu-Natal,KZ245 - Umvoti [Greytown],NATIONAL DEMOCRATIC CONVENTION,PR,334,54.67
1142,KwaZulu-Natal,KZ245 - Umvoti [Greytown],NATIONAL DEMOCRATIC CONVENTION,WARD,375,54.67
1143,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,997,48.3
1144,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,753,48.3
1145,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AFRICAN NATIONAL CONGRESS,PR,25511,48.3
1146,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AFRICAN NATIONAL CONGRESS,WARD,24822,48.3
1147,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AZANIAN PEOPLE'S ORGANISATION,PR,517,48.3
1148,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],AZANIAN PEOPLE'S ORGANISATION,WARD,374,48.3
1149,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,5377,48.3
1150,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,5095,48.3
1151,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],INDEPENDENT,WARD,1163,48.3
1152,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],INDEPENDENT DEMOCRATS,PR,577,48.3
1153,KwaZulu-Natal,KZ252 - Newcastle [Newcastle],INDEPENDENT DEMOCRATS,WARD,576,48.3
