,Province,Municipality,Party,Ballot Type,ValidVotesCast,MeanVoterTurnout
225,Eastern Cape,EC136 - Emalahleni [Lady Frere],PAN AFRICANIST CONGRESS OF AZANIA,WARD,422,64.42
226,Eastern Cape,EC136 - Emalahleni [Lady Frere],PAN AFRICANIST MOVEMENT,PR,562,64.42
227,Eastern Cape,EC136 - Emalahleni [Lady Frere],PAN AFRICANIST MOVEMENT,WARD,579,64.42
228,Eastern Cape,EC136 - Emalahleni [Lady Frere],UNITED DEMOCRATIC MOVEMENT,PR,891,64.42
229,Eastern Cape,EC136 - Emalahleni [Lady Frere],UNITED DEMOCRATIC MOVEMENT,WARD,1082,64.42
230,Eastern Cape,EC137 - Engcobo [Engcobo],AFRICAN NATIONAL CONGRESS,PR,32646,56.56
231,Eastern Cape,EC137 - Engcobo [Engcobo],AFRICAN NATIONAL CONGRESS,WARD,32542,56.56
232,Eastern Cape,EC137 - Engcobo [Engcobo],CONGRESS  OF THE PEOPLE,PR,784,56.56
233,Eastern Cape,EC137 - Engcobo [Engcobo],CONGRESS  OF THE PEOPLE,WARD,91,56.56
234,Eastern Cape,EC137 - Engcobo [Engcobo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,265,56.56
235,Eastern Cape,EC137 - Engcobo [Engcobo],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,48,56.56
236,Eastern Cape,EC137 - Engcobo [Engcobo],INKATHA FREEDOM PARTY,PR,73,56.56
237,Eastern Cape,EC137 - Engcobo [Engcobo],INKATHA FREEDOM PARTY,WARD,30,56.56
238,Eastern Cape,EC137 - Engcobo [Engcobo],NATIONAL FREEDOM PARTY,PR,540,56.56
239,Eastern Cape,EC137 - Engcobo [Engcobo],NATIONAL FREEDOM PARTY,WARD,420,56.56
240,Eastern Cape,EC137 - Engcobo [Engcobo],PAN AFRICANIST CONGRESS OF AZANIA,PR,476,56.56
241,Eastern Cape,EC137 - Engcobo [Engcobo],PAN AFRICANIST CONGRESS OF AZANIA,WARD,798,56.56
242,Eastern Cape,EC137 - Engcobo [Engcobo],PAN AFRICANIST MOVEMENT,PR,182,56.56
243,Eastern Cape,EC137 - Engcobo [Engcobo],PAN AFRICANIST MOVEMENT,WARD,363,56.56
244,Eastern Cape,EC137 - Engcobo [Engcobo],UNITED DEMOCRATIC MOVEMENT,PR,2494,56.56
245,Eastern Cape,EC137 - Engcobo [Engcobo],UNITED DEMOCRATIC MOVEMENT,WARD,2848,56.56
246,Eastern Cape,EC137 - Engcobo [Engcobo],UNITED INDEPENDENT FRONT,PR,74,56.56
247,Eastern Cape,EC137 - Engcobo [Engcobo],UNITED INDEPENDENT FRONT,WARD,30,56.56
248,Eastern Cape,EC138 - Sakhisizwe [Elliot],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,53,60.06
249,Eastern Cape,EC138 - Sakhisizwe [Elliot],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,57,60.06
250,Eastern Cape,EC138 - Sakhisizwe [Elliot],AFRICAN NATIONAL CONGRESS,PR,13582,60.06
251,Eastern Cape,EC138 - Sakhisizwe [Elliot],AFRICAN NATIONAL CONGRESS,WARD,13381,60.06
252,Eastern Cape,EC138 - Sakhisizwe [Elliot],AFRICAN PEOPLE'S CONVENTION,PR,417,60.06
253,Eastern Cape,EC138 - Sakhisizwe [Elliot],AFRICAN PEOPLE'S CONVENTION,WARD,443,60.06
254,Eastern Cape,EC138 - Sakhisizwe [Elliot],CONGRESS  OF THE PEOPLE,PR,1313,60.06
255,Eastern Cape,EC138 - Sakhisizwe [Elliot],CONGRESS  OF THE PEOPLE,WARD,1340,60.06
256,Eastern Cape,EC138 - Sakhisizwe [Elliot],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,636,60.06
257,Eastern Cape,EC138 - Sakhisizwe [Elliot],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,800,60.06
258,Eastern Cape,EC138 - Sakhisizwe [Elliot],PAN AFRICANIST MOVEMENT,PR,67,60.06
259,Eastern Cape,EC138 - Sakhisizwe [Elliot],PAN AFRICANIST MOVEMENT,WARD,23,60.06
260,Eastern Cape,EC138 - Sakhisizwe [Elliot],UNITED DEMOCRATIC MOVEMENT,PR,434,60.06
261,Eastern Cape,EC138 - Sakhisizwe [Elliot],UNITED DEMOCRATIC MOVEMENT,WARD,389,60.06
262,Eastern Cape,EC141 - Elundini [Mount Fletcher],AFRICAN INDEPENDENT CONGRESS,PR,2259,58.31
263,Eastern Cape,EC141 - Elundini [Mount Fletcher],AFRICAN INDEPENDENT CONGRESS,WARD,646,58.31
264,Eastern Cape,EC141 - Elundini [Mount Fletcher],AFRICAN NATIONAL CONGRESS,PR,25181,58.31
265,Eastern Cape,EC141 - Elundini [Mount Fletcher],AFRICAN NATIONAL CONGRESS,WARD,25851,58.31
266,Eastern Cape,EC141 - Elundini [Mount Fletcher],AFRICAN PEOPLE'S CONVENTION,PR,273,58.31
267,Eastern Cape,EC141 - Elundini [Mount Fletcher],AFRICAN PEOPLE'S CONVENTION,WARD,144,58.31
268,Eastern Cape,EC141 - Elundini [Mount Fletcher],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2021,58.31
269,Eastern Cape,EC141 - Elundini [Mount Fletcher],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1568,58.31
270,Eastern Cape,EC141 - Elundini [Mount Fletcher],INDEPENDENT,WARD,1962,58.31
271,Eastern Cape,EC141 - Elundini [Mount Fletcher],PAN AFRICANIST CONGRESS OF AZANIA,PR,251,58.31
272,Eastern Cape,EC141 - Elundini [Mount Fletcher],PAN AFRICANIST CONGRESS OF AZANIA,WARD,264,58.31
273,Eastern Cape,EC141 - Elundini [Mount Fletcher],UNITED DEMOCRATIC MOVEMENT,PR,1465,58.31
274,Eastern Cape,EC141 - Elundini [Mount Fletcher],UNITED DEMOCRATIC MOVEMENT,WARD,1497,58.31
275,Eastern Cape,EC142 - Senqu [Barkly East],AFRICAN NATIONAL CONGRESS,PR,31744,60.9
276,Eastern Cape,EC142 - Senqu [Barkly East],AFRICAN NATIONAL CONGRESS,WARD,31122,60.9
277,Eastern Cape,EC142 - Senqu [Barkly East],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2322,60.9
278,Eastern Cape,EC142 - Senqu [Barkly East],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2442,60.9
279,Eastern Cape,EC142 - Senqu [Barkly East],INDEPENDENT,WARD,233,60.9
280,Eastern Cape,EC142 - Senqu [Barkly East],PAN AFRICANIST CONGRESS OF AZANIA,PR,1838,60.9
281,Eastern Cape,EC142 - Senqu [Barkly East],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2023,60.9
282,Eastern Cape,EC142 - Senqu [Barkly East],UNITED DEMOCRATIC MOVEMENT,PR,456,60.9
283,Eastern Cape,EC142 - Senqu [Barkly East],UNITED DEMOCRATIC MOVEMENT,WARD,406,60.9
284,Eastern Cape,EC142 - Senqu [Barkly East],UNITED RESIDENTS FRONT,PR,94,60.9
285,Eastern Cape,EC142 - Senqu [Barkly East],UNITED RESIDENTS FRONT,WARD,118,60.9
286,Eastern Cape,EC143 - Maletswai [Aliwal North],AFRICAN NATIONAL CONGRESS,PR,8307,61.1
287,Eastern Cape,EC143 - Maletswai [Aliwal North],AFRICAN NATIONAL CONGRESS,WARD,7972,61.1
288,Eastern Cape,EC143 - Maletswai [Aliwal North],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1796,61.1
289,Eastern Cape,EC143 - Maletswai [Aliwal North],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1712,61.1
290,Eastern Cape,EC143 - Maletswai [Aliwal North],INDEPENDENT,WARD,1033,61.1
291,Eastern Cape,EC143 - Maletswai [Aliwal North],UNITED DEMOCRATIC MOVEMENT,PR,286,61.1
292,Eastern Cape,EC143 - Maletswai [Aliwal North],UNITED DEMOCRATIC MOVEMENT,WARD,342,61.1
293,Eastern Cape,EC143 - Maletswai [Aliwal North],UNITED RESIDENTS FRONT,PR,1602,61.1
294,Eastern Cape,EC143 - Maletswai [Aliwal North],UNITED RESIDENTS FRONT,WARD,812,61.1
295,Eastern Cape,EC144 - Gariep [Burgersdorp],AFRICAN NATIONAL CONGRESS,PR,6542,62.67
296,Eastern Cape,EC144 - Gariep [Burgersdorp],AFRICAN NATIONAL CONGRESS,WARD,6394,62.67
297,Eastern Cape,EC144 - Gariep [Burgersdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2612,62.67
298,Eastern Cape,EC144 - Gariep [Burgersdorp],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2500,62.67
299,Eastern Cape,EC144 - Gariep [Burgersdorp],INDEPENDENT,WARD,214,62.67
300,Eastern Cape,EC144 - Gariep [Burgersdorp],PAN AFRICANIST CONGRESS OF AZANIA,PR,157,62.67
301,Eastern Cape,EC144 - Gariep [Burgersdorp],PAN AFRICANIST CONGRESS OF AZANIA,WARD,190,62.67
302,Eastern Cape,EC144 - Gariep [Burgersdorp],UNITED DEMOCRATIC MOVEMENT,PR,43,62.67
303,Eastern Cape,EC144 - Gariep [Burgersdorp],UNITED DEMOCRATIC MOVEMENT,WARD,45,62.67
304,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,248,55.68
305,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,537,55.68
306,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],AFRICAN NATIONAL CONGRESS,PR,56846,55.68
307,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],AFRICAN NATIONAL CONGRESS,WARD,56626,55.68
308,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],CONGRESS  OF THE PEOPLE,PR,4046,55.68
309,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],CONGRESS  OF THE PEOPLE,WARD,4151,55.68
310,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1024,55.68
311,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,688,55.68
312,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],PAN AFRICANIST CONGRESS OF AZANIA,PR,483,55.68
313,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],PAN AFRICANIST CONGRESS OF AZANIA,WARD,923,55.68
314,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],UNITED DEMOCRATIC MOVEMENT,PR,967,55.68
315,Eastern Cape,EC153 - Ngquza Hill [Flagstaff],UNITED DEMOCRATIC MOVEMENT,WARD,947,55.68
316,Eastern Cape,EC154 - Port St Johns [Port St Johns],AFRICAN NATIONAL CONGRESS,PR,31451,59.28
317,Eastern Cape,EC154 - Port St Johns [Port St Johns],AFRICAN NATIONAL CONGRESS,WARD,29073,59.28
318,Eastern Cape,EC154 - Port St Johns [Port St Johns],AFRICAN PEOPLE'S CONVENTION,PR,267,59.28
319,Eastern Cape,EC154 - Port St Johns [Port St Johns],AFRICAN PEOPLE'S CONVENTION,WARD,12,59.28
320,Eastern Cape,EC154 - Port St Johns [Port St Johns],CONGRESS  OF THE PEOPLE,PR,1210,59.28
321,Eastern Cape,EC154 - Port St Johns [Port St Johns],CONGRESS  OF THE PEOPLE,WARD,793,59.28
322,Eastern Cape,EC154 - Port St Johns [Port St Johns],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1488,59.28
323,Eastern Cape,EC154 - Port St Johns [Port St Johns],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1659,59.28
324,Eastern Cape,EC154 - Port St Johns [Port St Johns],INDEPENDENT,WARD,5285,59.28
325,Eastern Cape,EC154 - Port St Johns [Port St Johns],UNITED DEMOCRATIC MOVEMENT,PR,1400,59.28
326,Eastern Cape,EC154 - Port St Johns [Port St Johns],UNITED DEMOCRATIC MOVEMENT,WARD,1001,59.28
327,Eastern Cape,EC155 - Nyandeni [Libode],AFRICAN NATIONAL CONGRESS,PR,54132,55.11
328,Eastern Cape,EC155 - Nyandeni [Libode],AFRICAN NATIONAL CONGRESS,WARD,53979,55.11
329,Eastern Cape,EC155 - Nyandeni [Libode],AFRICAN PEOPLE'S CONVENTION,PR,344,55.11
330,Eastern Cape,EC155 - Nyandeni [Libode],AFRICAN PEOPLE'S CONVENTION,WARD,82,55.11
331,Eastern Cape,EC155 - Nyandeni [Libode],CONGRESS  OF THE PEOPLE,PR,1965,55.11
332,Eastern Cape,EC155 - Nyandeni [Libode],CONGRESS  OF THE PEOPLE,WARD,1563,55.11
333,Eastern Cape,EC155 - Nyandeni [Libode],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1851,55.11
334,Eastern Cape,EC155 - Nyandeni [Libode],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1293,55.11
335,Eastern Cape,EC155 - Nyandeni [Libode],INDEPENDENT,WARD,226,55.11
336,Eastern Cape,EC155 - Nyandeni [Libode],PAN AFRICANIST CONGRESS OF AZANIA,PR,327,55.11
337,Eastern Cape,EC155 - Nyandeni [Libode],PAN AFRICANIST CONGRESS OF AZANIA,WARD,638,55.11
338,Eastern Cape,EC155 - Nyandeni [Libode],UNITED DEMOCRATIC MOVEMENT,PR,4293,55.11
339,Eastern Cape,EC155 - Nyandeni [Libode],UNITED DEMOCRATIC MOVEMENT,WARD,4766,55.11
340,Eastern Cape,EC156 - Mhlontlo [Qumbu],AFRICAN NATIONAL CONGRESS,PR,45287,57.22
341,Eastern Cape,EC156 - Mhlontlo [Qumbu],AFRICAN NATIONAL CONGRESS,WARD,44631,57.22
342,Eastern Cape,EC156 - Mhlontlo [Qumbu],AFRICAN PEOPLE'S CONVENTION,PR,314,57.22
343,Eastern Cape,EC156 - Mhlontlo [Qumbu],AFRICAN PEOPLE'S CONVENTION,WARD,80,57.22
344,Eastern Cape,EC156 - Mhlontlo [Qumbu],CONGRESS  OF THE PEOPLE,PR,1288,57.22
345,Eastern Cape,EC156 - Mhlontlo [Qumbu],CONGRESS  OF THE PEOPLE,WARD,1186,57.22
346,Eastern Cape,EC156 - Mhlontlo [Qumbu],INDEPENDENT,WARD,408,57.22
347,Eastern Cape,EC156 - Mhlontlo [Qumbu],UNITED DEMOCRATIC MOVEMENT,PR,2841,57.22
348,Eastern Cape,EC156 - Mhlontlo [Qumbu],UNITED DEMOCRATIC MOVEMENT,WARD,2994,57.22
349,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,382,51.49
350,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,477,51.49
351,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN NATIONAL CONGRESS,PR,60412,51.49
352,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN NATIONAL CONGRESS,WARD,59025,51.49
353,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN PEOPLE'S CONVENTION,PR,500,51.49
354,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],AFRICAN PEOPLE'S CONVENTION,WARD,307,51.49
355,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],CIVIC ALLIANCE OF SOUTH AFRICA,PR,819,51.49
356,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],CIVIC ALLIANCE OF SOUTH AFRICA,WARD,1192,51.49
357,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],CIVIC INDEPENDENT,PR,480,51.49
358,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],CIVIC INDEPENDENT,WARD,5,51.49
359,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],CONGRESS  OF THE PEOPLE,PR,3086,51.49
360,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],CONGRESS  OF THE PEOPLE,WARD,1454,51.49
361,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2641,51.49
362,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2596,51.49
363,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],INDEPENDENT,WARD,2037,51.49
364,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],NATIONAL FREEDOM PARTY,PR,210,51.49
365,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],NATIONAL FREEDOM PARTY,WARD,29,51.49
366,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED DEMOCRATIC MOVEMENT,PR,22861,51.49
367,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED DEMOCRATIC MOVEMENT,WARD,23441,51.49
368,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED INDEPENDENT FRONT,PR,83,51.49
369,Eastern Cape,EC157 - King Sabata Dalindyebo [Umtata],UNITED INDEPENDENT FRONT,WARD,49,51.49
370,Eastern Cape,EC441 - Matatiele [Matatiele],AFRICAN INDEPENDENT CONGRESS,PR,7109,62.22
371,Eastern Cape,EC441 - Matatiele [Matatiele],AFRICAN INDEPENDENT CONGRESS,WARD,6395,62.22
372,Eastern Cape,EC441 - Matatiele [Matatiele],AFRICAN NATIONAL CONGRESS,PR,37786,62.22
373,Eastern Cape,EC441 - Matatiele [Matatiele],AFRICAN NATIONAL CONGRESS,WARD,36000,62.22
374,Eastern Cape,EC441 - Matatiele [Matatiele],CONGRESS  OF THE PEOPLE,PR,2002,62.22
375,Eastern Cape,EC441 - Matatiele [Matatiele],CONGRESS  OF THE PEOPLE,WARD,1854,62.22
376,Eastern Cape,EC441 - Matatiele [Matatiele],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,2481,62.22
377,Eastern Cape,EC441 - Matatiele [Matatiele],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,2387,62.22
378,Eastern Cape,EC441 - Matatiele [Matatiele],INDEPENDENT,WARD,3844,62.22
379,Eastern Cape,EC441 - Matatiele [Matatiele],UNITED DEMOCRATIC MOVEMENT,PR,1557,62.22
380,Eastern Cape,EC441 - Matatiele [Matatiele],UNITED DEMOCRATIC MOVEMENT,WARD,1080,62.22
381,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],AFRICAN INDEPENDENT CONGRESS,PR,2629,58.14
382,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],AFRICAN INDEPENDENT CONGRESS,WARD,970,58.14
383,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],AFRICAN NATIONAL CONGRESS,PR,39906,58.14
384,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],AFRICAN NATIONAL CONGRESS,WARD,39358,58.14
385,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],CONGRESS  OF THE PEOPLE,PR,1078,58.14
386,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],CONGRESS  OF THE PEOPLE,WARD,480,58.14
387,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1472,58.14
388,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1092,58.14
389,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],INDEPENDENT,WARD,5070,58.14
390,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],PAN AFRICANIST CONGRESS OF AZANIA,PR,397,58.14
391,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],PAN AFRICANIST CONGRESS OF AZANIA,WARD,399,58.14
392,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],UNITED DEMOCRATIC MOVEMENT,PR,2225,58.14
393,Eastern Cape,EC442 - Umzimvubu [Mount Ayliff],UNITED DEMOCRATIC MOVEMENT,WARD,1975,58.14
394,Eastern Cape,EC443 - Mbizana [Bizana],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,309,59.79
395,Eastern Cape,EC443 - Mbizana [Bizana],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,180,59.79
396,Eastern Cape,EC443 - Mbizana [Bizana],AFRICAN INDEPENDENT CONGRESS,PR,2336,59.79
397,Eastern Cape,EC443 - Mbizana [Bizana],AFRICAN INDEPENDENT CONGRESS,WARD,57,59.79
398,Eastern Cape,EC443 - Mbizana [Bizana],AFRICAN NATIONAL CONGRESS,PR,53971,59.79
399,Eastern Cape,EC443 - Mbizana [Bizana],AFRICAN NATIONAL CONGRESS,WARD,48363,59.79
400,Eastern Cape,EC443 - Mbizana [Bizana],AFRICAN PEOPLE'S CONVENTION,PR,458,59.79
401,Eastern Cape,EC443 - Mbizana [Bizana],AFRICAN PEOPLE'S CONVENTION,WARD,355,59.79
402,Eastern Cape,EC443 - Mbizana [Bizana],CONGRESS  OF THE PEOPLE,PR,2202,59.79
403,Eastern Cape,EC443 - Mbizana [Bizana],CONGRESS  OF THE PEOPLE,WARD,1716,59.79
404,Eastern Cape,EC443 - Mbizana [Bizana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,1429,59.79
405,Eastern Cape,EC443 - Mbizana [Bizana],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,1261,59.79
406,Eastern Cape,EC443 - Mbizana [Bizana],INDEPENDENT,WARD,11464,59.79
407,Eastern Cape,EC443 - Mbizana [Bizana],NATIONAL FREEDOM PARTY,PR,1106,59.79
408,Eastern Cape,EC443 - Mbizana [Bizana],NATIONAL FREEDOM PARTY,WARD,1012,59.79
409,Eastern Cape,EC443 - Mbizana [Bizana],PAN AFRICANIST CONGRESS OF AZANIA,PR,294,59.79
410,Eastern Cape,EC443 - Mbizana [Bizana],PAN AFRICANIST CONGRESS OF AZANIA,WARD,345,59.79
411,Eastern Cape,EC443 - Mbizana [Bizana],UNITED DEMOCRATIC MOVEMENT,PR,629,59.79
412,Eastern Cape,EC443 - Mbizana [Bizana],UNITED DEMOCRATIC MOVEMENT,WARD,320,59.79
413,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],AFRICAN NATIONAL CONGRESS,PR,27684,56.61
414,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],AFRICAN NATIONAL CONGRESS,WARD,26458,56.61
415,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],CONGRESS  OF THE PEOPLE,PR,2032,56.61
416,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],CONGRESS  OF THE PEOPLE,WARD,2034,56.61
417,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,670,56.61
418,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,267,56.61
419,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],INDEPENDENT,WARD,1511,56.61
420,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],NATIONAL FREEDOM PARTY,PR,137,56.61
421,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],NATIONAL FREEDOM PARTY,WARD,20,56.61
422,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],UNITED DEMOCRATIC MOVEMENT,PR,697,56.61
423,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],UNITED DEMOCRATIC MOVEMENT,WARD,619,56.61
424,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],UNITED INDEPENDENT FRONT,PR,243,56.61
425,Eastern Cape,EC444 - Ntabankulu [Ntabankulu],UNITED INDEPENDENT FRONT,WARD,297,56.61
426,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN CHRISTIAN DEMOCRATIC PARTY,PR,1295,65.72
427,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN CHRISTIAN DEMOCRATIC PARTY,WARD,1466,65.72
428,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN COMMUNITY MOVEMENT,PR,497,65.72
429,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN COMMUNITY MOVEMENT,WARD,658,65.72
430,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN NATIONAL CONGRESS,PR,189867,65.72
431,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN NATIONAL CONGRESS,WARD,187271,65.72
432,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN PEOPLE'S CONVENTION,PR,1575,65.72
433,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AFRICAN PEOPLE'S CONVENTION,WARD,50,65.72
434,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AZANIAN PEOPLE'S ORGANISATION,PR,1030,65.72
435,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],AZANIAN PEOPLE'S ORGANISATION,WARD,807,65.72
436,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],CHRISTIAN DEMOCRATIC PARTY,PR,594,65.72
437,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],CHRISTIAN DEMOCRATIC PARTY,WARD,668,65.72
438,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],CONGRESS  OF THE PEOPLE,PR,17784,65.72
439,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],CONGRESS  OF THE PEOPLE,WARD,18144,65.72
440,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,PR,146559,65.72
441,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],DEMOCRATIC ALLIANCE/DEMOKRATIESE ALLIANSIE,WARD,145012,65.72
442,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],INDEPENDENT,WARD,2789,65.72
443,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],PAN AFRICANIST CONGRESS OF AZANIA,PR,1884,65.72
444,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],PAN AFRICANIST CONGRESS OF AZANIA,WARD,2075,65.72
445,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,PR,175,65.72
446,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],SOUTH AFRICAN PROGRESSIVE CIVIC ORGANISATION,WARD,174,65.72
447,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],UNITED DEMOCRATIC MOVEMENT,PR,1965,65.72
448,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],UNITED DEMOCRATIC MOVEMENT,WARD,1998,65.72
449,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],UNITED INDEPENDENT FRONT,PR,233,65.72
450,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],UNITED INDEPENDENT FRONT,WARD,303,65.72
451,Eastern Cape,NMA - Nelson Mandela Bay [Port Elizabeth],VRYHEIDSFRONT PLUS,PR,745,65.72
